2023-11-25 21:57:13,354 logger       DEBUG    Triangle<A:Coordinate<x:20.9095156136808, y:410.241584925467, z:0.0>, B:Coordinate<x:40.3180931515552, y:410.199849093171, z:-13.1001425794933>, C:Coordinate<x:19.8861310769664, y:410.241584925467, z:-6.46139566877567>> => Triangle<A:Coordinate<x:312, y:259, z:0.0>, B:Coordinate<x:313, y:255, z:0.0>, C:Coordinate<x:309, y:257, z:0.0>>
2023-11-25 21:57:13,429 logger       DEBUG    Triangle<A:Coordinate<x:21.2288166202701, y:400.322754655275, z:65.3355794259177>, B:Coordinate<x:16.2520282973177, y:394.380528173903, z:50.0185999363612>, C:Coordinate<x:30.9131948303545, y:394.380528173903, z:42.5483624685029>> => Triangle<A:Coordinate<x:343, y:281, z:0.0>, B:Coordinate<x:332, y:274, z:0.0>, C:Coordinate<x:334, y:271, z:0.0>>
2023-11-25 21:57:13,429 logger       DEBUG    Triangle<A:Coordinate<x:16.2520282973177, y:394.380528173903, z:50.0185999363612>, B:Coordinate<x:20.0661045942399, y:388.276924364894, z:27.6186235777954>, C:Coordinate<x:30.9131948303545, y:394.380528173903, z:42.5483624685029>> => Triangle<A:Coordinate<x:332, y:274, z:0.0>, B:Coordinate<x:320, y:265, z:0.0>, C:Coordinate<x:334, y:271, z:0.0>>
2023-11-25 21:57:13,429 logger       DEBUG    Triangle<A:Coordinate<x:16.2520282973177, y:394.380528173903, z:50.0185999363612>, B:Coordinate<x:10.5493754842286, y:388.276924364894, z:32.4676392552907>, C:Coordinate<x:20.0661045942399, y:388.276924364894, z:27.6186235777954>> => Triangle<A:Coordinate<x:332, y:274, z:0.0>, B:Coordinate<x:319, y:266, z:0.0>, C:Coordinate<x:320, y:265, z:0.0>>
2023-11-25 21:57:13,429 logger       DEBUG    Triangle<A:Coordinate<x:10.5493754842286, y:388.276924364894, z:32.4676392552907>, B:Coordinate<x:11.0442200078542, y:383.115547037256, z:15.2010647445165>, C:Coordinate<x:20.0661045942399, y:388.276924364894, z:27.6186235777954>> => Triangle<A:Coordinate<x:319, y:266, z:0.0>, B:Coordinate<x:309, y:259, z:0.0>, C:Coordinate<x:320, y:265, z:0.0>>
2023-11-25 21:57:13,429 logger       DEBUG    Triangle<A:Coordinate<x:10.5493754842286, y:388.276924364894, z:32.4676392552907>, B:Coordinate<x:5.80629006721757, y:383.115547037256, z:17.8699233519397>, C:Coordinate<x:11.0442200078542, y:383.115547037256, z:15.2010647445165>> => Triangle<A:Coordinate<x:319, y:266, z:0.0>, B:Coordinate<x:308, y:260, z:0.0>, C:Coordinate<x:309, y:259, z:0.0>>
2023-11-25 21:57:13,429 logger       DEBUG    Triangle<A:Coordinate<x:5.80629006721757, y:383.115547037256, z:17.8699233519397>, B:Coordinate<x:7.05342302750967, y:380.0, z:9.70820393249937>, C:Coordinate<x:11.0442200078542, y:383.115547037256, z:15.2010647445165>> => Triangle<A:Coordinate<x:308, y:260, z:0.0>, B:Coordinate<x:304, y:257, z:0.0>, C:Coordinate<x:309, y:259, z:0.0>>
2023-11-25 21:57:13,429 logger       DEBUG    Triangle<A:Coordinate<x:5.80629006721757, y:383.115547037256, z:17.8699233519397>, B:Coordinate<x:3.70820393249937, y:380.0, z:11.4126781955418>, C:Coordinate<x:7.05342302750967, y:380.0, z:9.70820393249937>> => Triangle<A:Coordinate<x:308, y:260, z:0.0>, B:Coordinate<x:303, y:257, z:0.0>, C:Coordinate<x:304, y:257, z:0.0>>
2023-11-25 21:57:13,429 logger       DEBUG    Triangle<A:Coordinate<x:3.70820393249937, y:380.0, z:11.4126781955418>, B:Coordinate<x:6.70014087779718, y:364.693888596417, z:9.2219527688099>, C:Coordinate<x:7.05342302750967, y:380.0, z:9.70820393249937>> => Triangle<A:Coordinate<x:303, y:257, z:0.0>, B:Coordinate<x:299, y:253, z:0.0>, C:Coordinate<x:304, y:257, z:0.0>>
2023-11-25 21:57:13,429 logger       DEBUG    Triangle<A:Coordinate<x:3.70820393249937, y:380.0, z:11.4126781955418>, B:Coordinate<x:3.52247251503918, y:364.693888596417, z:10.8410556696884>, C:Coordinate<x:6.70014087779718, y:364.693888596417, z:9.2219527688099>> => Triangle<A:Coordinate<x:303, y:257, z:0.0>, B:Coordinate<x:298, y:254, z:0.0>, C:Coordinate<x:299, y:253, z:0.0>>
2023-11-25 21:57:13,429 logger       DEBUG    Triangle<A:Coordinate<x:3.52247251503918, y:364.693888596417, z:10.8410556696884>, B:Coordinate<x:6.45801619854419, y:330.591382536128, z:8.8886967377862>, C:Coordinate<x:6.70014087779718, y:364.693888596417, z:9.2219527688099>> => Triangle<A:Coordinate<x:298, y:254, z:0.0>, B:Coordinate<x:289, y:246, z:0.0>, C:Coordinate<x:299, y:253, z:0.0>>
2023-11-25 21:57:13,429 logger       DEBUG    Triangle<A:Coordinate<x:3.52247251503918, y:364.693888596417, z:10.8410556696884>, B:Coordinate<x:3.39518003814402, y:330.591382536128, z:10.4492897091419>, C:Coordinate<x:6.45801619854419, y:330.591382536128, z:8.8886967377862>> => Triangle<A:Coordinate<x:298, y:254, z:0.0>, B:Coordinate<x:288, y:247, z:0.0>, C:Coordinate<x:289, y:246, z:0.0>>
2023-11-25 21:57:13,429 logger       DEBUG    Triangle<A:Coordinate<x:3.39518003814402, y:330.591382536128, z:10.4492897091419>, B:Coordinate<x:6.3337540689182, y:290.24193217763, z:8.71766458916974>, C:Coordinate<x:6.45801619854419, y:330.591382536128, z:8.8886967377862>> => Triangle<A:Coordinate<x:288, y:247, z:0.0>, B:Coordinate<x:276, y:237, z:0.0>, C:Coordinate<x:289, y:246, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:3.39518003814402, y:330.591382536128, z:10.4492897091419>, B:Coordinate<x:3.32985157054145, y:290.24193217763, z:10.2482293598926>, C:Coordinate<x:6.3337540689182, y:290.24193217763, z:8.71766458916974>> => Triangle<A:Coordinate<x:288, y:247, z:0.0>, B:Coordinate<x:276, y:238, z:0.0>, C:Coordinate<x:276, y:237, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:3.32985157054145, y:290.24193217763, z:10.2482293598926>, B:Coordinate<x:6.3340595680867, y:256.194987879421, z:8.718085072702>, C:Coordinate<x:6.3337540689182, y:290.24193217763, z:8.71766458916974>> => Triangle<A:Coordinate<x:276, y:238, z:0.0>, B:Coordinate<x:265, y:230, z:0.0>, C:Coordinate<x:276, y:237, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:3.32985157054145, y:290.24193217763, z:10.2482293598926>, B:Coordinate<x:3.33001218095906, y:256.194987879421, z:10.2487236679308>, C:Coordinate<x:6.3340595680867, y:256.194987879421, z:8.718085072702>> => Triangle<A:Coordinate<x:276, y:238, z:0.0>, B:Coordinate<x:265, y:230, z:0.0>, C:Coordinate<x:265, y:230, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:3.33001218095906, y:256.194987879421, z:10.2487236679308>, B:Coordinate<x:6.4656377752172, y:241.0, z:8.89918693812442>, C:Coordinate<x:6.3340595680867, y:256.194987879421, z:8.718085072702>> => Triangle<A:Coordinate<x:265, y:230, z:0.0>, B:Coordinate<x:260, y:226, z:0.0>, C:Coordinate<x:265, y:230, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:3.33001218095906, y:256.194987879421, z:10.2487236679308>, B:Coordinate<x:3.39918693812442, y:241.0, z:10.4616216792467>, C:Coordinate<x:6.4656377752172, y:241.0, z:8.89918693812442>> => Triangle<A:Coordinate<x:265, y:230, z:0.0>, B:Coordinate<x:260, y:227, z:0.0>, C:Coordinate<x:260, y:226, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:3.39918693812442, y:241.0, z:10.4616216792467>, B:Coordinate<x:8.54771357701022, y:239.215261138186, z:11.7649184287629>, C:Coordinate<x:6.4656377752172, y:241.0, z:8.89918693812442>> => Triangle<A:Coordinate<x:260, y:227, z:0.0>, B:Coordinate<x:262, y:227, z:0.0>, C:Coordinate<x:260, y:226, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:3.39918693812442, y:241.0, z:10.4616216792467>, B:Coordinate<x:4.4937989649174, y:239.215261138186, z:13.8304910937015>, C:Coordinate<x:8.54771357701022, y:239.215261138186, z:11.7649184287629>> => Triangle<A:Coordinate<x:260, y:227, z:0.0>, B:Coordinate<x:261, y:227, z:0.0>, C:Coordinate<x:262, y:227, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:4.4937989649174, y:239.215261138186, z:13.8304910937015>, B:Coordinate<x:13.6716075902721, y:236.86881487519, z:18.817353511027>, C:Coordinate<x:8.54771357701022, y:239.215261138186, z:11.7649184287629>> => Triangle<A:Coordinate<x:261, y:227, z:0.0>, B:Coordinate<x:267, y:229, z:0.0>, C:Coordinate<x:262, y:227, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:4.4937989649174, y:239.215261138186, z:13.8304910937015>, B:Coordinate<x:7.18758946289015, y:236.86881487519, z:22.1211257619113>, C:Coordinate<x:13.6716075902721, y:236.86881487519, z:18.817353511027>> => Triangle<A:Coordinate<x:261, y:227, z:0.0>, B:Coordinate<x:266, y:230, z:0.0>, C:Coordinate<x:267, y:229, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:7.18758946289015, y:236.86881487519, z:22.1211257619113>, B:Coordinate<x:20.7521684893291, y:233.714738043102, z:28.5629095192842>, C:Coordinate<x:13.6716075902721, y:236.86881487519, z:18.817353511027>> => Triangle<A:Coordinate<x:266, y:230, z:0.0>, B:Coordinate<x:275, y:232, z:0.0>, C:Coordinate<x:267, y:229, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:7.18758946289015, y:236.86881487519, z:22.1211257619113>, B:Coordinate<x:10.9100606187786, y:233.714738043102, z:33.5777139559991>, C:Coordinate<x:20.7521684893291, y:233.714738043102, z:28.5629095192842>> => Triangle<A:Coordinate<x:266, y:230, z:0.0>, B:Coordinate<x:273, y:234, z:0.0>, C:Coordinate<x:275, y:232, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:10.9100606187786, y:233.714738043102, z:33.5777139559991>, B:Coordinate<x:28.7042449485074, y:229.507107474009, z:39.5080037879017>, C:Coordinate<x:20.7521684893291, y:233.714738043102, z:28.5629095192842>> => Triangle<A:Coordinate<x:273, y:234, z:0.0>, B:Coordinate<x:283, y:235, z:0.0>, C:Coordinate<x:275, y:232, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:10.9100606187786, y:233.714738043102, z:33.5777139559991>, B:Coordinate<x:15.0907146193188, y:229.507107474009, z:46.4444439480875>, C:Coordinate<x:28.7042449485074, y:229.507107474009, z:39.5080037879017>> => Triangle<A:Coordinate<x:273, y:234, z:0.0>, B:Coordinate<x:280, y:237, z:0.0>, C:Coordinate<x:283, y:235, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:15.0907146193188, y:229.507107474009, z:46.4444439480875>, B:Coordinate<x:36.4426856421333, y:224.0, z:50.1590536512467>, C:Coordinate<x:28.7042449485074, y:229.507107474009, z:39.5080037879017>> => Triangle<A:Coordinate<x:280, y:237, z:0.0>, B:Coordinate<x:290, y:238, z:0.0>, C:Coordinate<x:283, y:235, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:15.0907146193188, y:229.507107474009, z:46.4444439480875>, B:Coordinate<x:19.1590536512467, y:224.0, z:58.9655040102995>, C:Coordinate<x:36.4426856421333, y:224.0, z:50.1590536512467>> => Triangle<A:Coordinate<x:280, y:237, z:0.0>, B:Coordinate<x:288, y:241, z:0.0>, C:Coordinate<x:290, y:238, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:19.1590536512467, y:224.0, z:58.9655040102995>, B:Coordinate<x:43.7283914009799, y:216.461466842466, z:60.1869673355959>, C:Coordinate<x:36.4426856421333, y:224.0, z:50.1590536512467>> => Triangle<A:Coordinate<x:288, y:241, z:0.0>, B:Coordinate<x:297, y:240, z:0.0>, C:Coordinate<x:290, y:238, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:19.1590536512467, y:224.0, z:58.9655040102995>, B:Coordinate<x:22.9893758424179, y:216.461466842466, z:70.7540235601442>, C:Coordinate<x:43.7283914009799, y:216.461466842466, z:60.1869673355959>> => Triangle<A:Coordinate<x:288, y:241, z:0.0>, B:Coordinate<x:294, y:244, z:0.0>, C:Coordinate<x:297, y:240, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:22.9893758424179, y:216.461466842466, z:70.7540235601442>, B:Coordinate<x:50.7985094006914, y:206.710984906324, z:69.9181499259966>, C:Coordinate<x:43.7283914009799, y:216.461466842466, z:60.1869673355959>> => Triangle<A:Coordinate<x:294, y:244, z:0.0>, B:Coordinate<x:303, y:241, z:0.0>, C:Coordinate<x:297, y:240, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:22.9893758424179, y:216.461466842466, z:70.7540235601442>, B:Coordinate<x:26.7063568412197, y:206.710984906324, z:82.1937147881497>, C:Coordinate<x:50.7985094006914, y:206.710984906324, z:69.9181499259966>> => Triangle<A:Coordinate<x:294, y:244, z:0.0>, B:Coordinate<x:299, y:246, z:0.0>, C:Coordinate<x:303, y:241, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:26.7063568412197, y:206.710984906324, z:82.1937147881497>, B:Coordinate<x:57.2822578329004, y:195.329769548949, z:78.8422640449724>, C:Coordinate<x:50.7985094006914, y:206.710984906324, z:69.9181499259966>> => Triangle<A:Coordinate<x:299, y:246, z:0.0>, B:Coordinate<x:307, y:242, z:0.0>, C:Coordinate<x:303, y:241, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:26.7063568412197, y:206.710984906324, z:82.1937147881497>, B:Coordinate<x:30.1150651151856, y:195.329769548949, z:92.6846401259677>, C:Coordinate<x:57.2822578329004, y:195.329769548949, z:78.8422640449724>> => Triangle<A:Coordinate<x:299, y:246, z:0.0>, B:Coordinate<x:303, y:248, z:0.0>, C:Coordinate<x:307, y:242, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:30.1150651151856, y:195.329769548949, z:92.6846401259677>, B:Coordinate<x:62.8088548892396, y:182.899036127716, z:86.4489723150469>, C:Coordinate<x:57.2822578329004, y:195.329769548949, z:78.8422640449724>> => Triangle<A:Coordinate<x:303, y:248, z:0.0>, B:Coordinate<x:311, y:242, z:0.0>, C:Coordinate<x:307, y:242, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:30.1150651151856, y:195.329769548949, z:92.6846401259677>, B:Coordinate<x:33.0205691318492, y:182.899036127716, z:101.62686200525>, C:Coordinate<x:62.8088548892396, y:182.899036127716, z:86.4489723150469>> => Triangle<A:Coordinate<x:303, y:248, z:0.0>, B:Coordinate<x:306, y:249, z:0.0>, C:Coordinate<x:311, y:242, z:0.0>>
2023-11-25 21:57:13,430 logger       DEBUG    Triangle<A:Coordinate<x:33.0205691318492, y:182.899036127716, z:101.62686200525>, B:Coordinate<x:67.0075187613419, y:170.0, z:92.227937358744>, C:Coordinate<x:62.8088548892396, y:182.899036127716, z:86.4489723150469>> => Triangle<A:Coordinate<x:306, y:249, z:0.0>, B:Coordinate<x:312, y:241, z:0.0>, C:Coordinate<x:311, y:242, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:33.0205691318492, y:182.899036127716, z:101.62686200525>, B:Coordinate<x:35.227937358744, y:170.0, z:108.420442857648>, C:Coordinate<x:67.0075187613419, y:170.0, z:92.227937358744>> => Triangle<A:Coordinate<x:306, y:249, z:0.0>, B:Coordinate<x:307, y:248, z:0.0>, C:Coordinate<x:312, y:241, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:35.227937358744, y:170.0, z:108.420442857648>, B:Coordinate<x:69.9320076261361, y:156.156138070717, z:96.253150958866>, C:Coordinate<x:67.0075187613419, y:170.0, z:92.227937358744>> => Triangle<A:Coordinate<x:307, y:248, z:0.0>, B:Coordinate<x:311, y:239, z:0.0>, C:Coordinate<x:312, y:241, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:35.227937358744, y:170.0, z:108.420442857648>, B:Coordinate<x:36.7654321420122, y:156.156138070717, z:113.152365240605>, C:Coordinate<x:69.9320076261361, y:156.156138070717, z:96.253150958866>> => Triangle<A:Coordinate<x:307, y:248, z:0.0>, B:Coordinate<x:306, y:247, z:0.0>, C:Coordinate<x:311, y:239, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:36.7654321420122, y:156.156138070717, z:113.152365240605>, B:Coordinate<x:71.9697982641912, y:141.83575304635, z:99.0579291507904>, C:Coordinate<x:69.9320076261361, y:156.156138070717, z:96.253150958866>> => Triangle<A:Coordinate<x:306, y:247, z:0.0>, B:Coordinate<x:309, y:237, z:0.0>, C:Coordinate<x:311, y:239, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:36.7654321420122, y:156.156138070717, z:113.152365240605>, B:Coordinate<x:37.8367620804229, y:141.83575304635, z:116.449579754935>, C:Coordinate<x:71.9697982641912, y:141.83575304635, z:99.0579291507904>> => Triangle<A:Coordinate<x:306, y:247, z:0.0>, B:Coordinate<x:303, y:244, z:0.0>, C:Coordinate<x:309, y:237, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:37.8367620804229, y:141.83575304635, z:116.449579754935>, B:Coordinate<x:73.2506867726002, y:129.037298986625, z:100.820920935904>, C:Coordinate<x:71.9697982641912, y:141.83575304635, z:99.0579291507904>> => Triangle<A:Coordinate<x:303, y:244, z:0.0>, B:Coordinate<x:306, y:234, z:0.0>, C:Coordinate<x:309, y:237, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:37.8367620804229, y:141.83575304635, z:116.449579754935>, B:Coordinate<x:38.5101650204494, y:129.037298986625, z:118.522100897339>, C:Coordinate<x:73.2506867726002, y:129.037298986625, z:100.820920935904>> => Triangle<A:Coordinate<x:303, y:244, z:0.0>, B:Coordinate<x:300, y:242, z:0.0>, C:Coordinate<x:306, y:234, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:38.5101650204494, y:129.037298986625, z:118.522100897339>, B:Coordinate<x:73.904469248456, y:119.759229951267, z:101.720775315593>, C:Coordinate<x:73.2506867726002, y:129.037298986625, z:100.820920935904>> => Triangle<A:Coordinate<x:300, y:242, z:0.0>, B:Coordinate<x:304, y:232, z:0.0>, C:Coordinate<x:306, y:234, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:38.5101650204494, y:129.037298986625, z:118.522100897339>, B:Coordinate<x:38.8538788085651, y:119.759229951267, z:119.579943164523>, C:Coordinate<x:73.904469248456, y:119.759229951267, z:101.720775315593>> => Triangle<A:Coordinate<x:300, y:242, z:0.0>, B:Coordinate<x:298, y:240, z:0.0>, C:Coordinate<x:304, y:232, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:38.8538788085651, y:119.759229951267, z:119.579943164523>, B:Coordinate<x:74.0609417888516, y:116.0, z:101.936141291243>, C:Coordinate<x:73.904469248456, y:119.759229951267, z:101.720775315593>> => Triangle<A:Coordinate<x:298, y:240, z:0.0>, B:Coordinate<x:303, y:231, z:0.0>, C:Coordinate<x:304, y:232, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:38.8538788085651, y:119.759229951267, z:119.579943164523>, B:Coordinate<x:38.9361412912434, y:116.0, z:119.833121053189>, C:Coordinate<x:74.0609417888516, y:116.0, z:101.936141291243>> => Triangle<A:Coordinate<x:298, y:240, z:0.0>, B:Coordinate<x:296, y:239, z:0.0>, C:Coordinate<x:303, y:231, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:38.9361412912434, y:116.0, z:119.833121053189>, B:Coordinate<x:73.4286165610551, y:116.041332115954, z:101.065820279847>, C:Coordinate<x:74.0609417888516, y:116.0, z:101.936141291243>> => Triangle<A:Coordinate<x:296, y:239, z:0.0>, B:Coordinate<x:302, y:230, z:0.0>, C:Coordinate<x:303, y:231, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:38.9361412912434, y:116.0, z:119.833121053189>, B:Coordinate<x:38.6037082460129, y:116.041332115954, z:118.809997342671>, C:Coordinate<x:73.4286165610551, y:116.041332115954, z:101.065820279847>> => Triangle<A:Coordinate<x:296, y:239, z:0.0>, B:Coordinate<x:295, y:238, z:0.0>, C:Coordinate<x:302, y:230, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:38.6037082460129, y:116.041332115954, z:118.809997342671>, B:Coordinate<x:71.9875524785094, y:116.644387215037, z:99.0823657303902>, C:Coordinate<x:73.4286165610551, y:116.041332115954, z:101.065820279847>> => Triangle<A:Coordinate<x:295, y:238, z:0.0>, B:Coordinate<x:300, y:230, z:0.0>, C:Coordinate<x:302, y:230, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:38.6037082460129, y:116.041332115954, z:118.809997342671>, B:Coordinate<x:37.8460960232612, y:116.644387215037, z:116.478306677145>, C:Coordinate<x:71.9875524785094, y:116.644387215037, z:99.0823657303902>> => Triangle<A:Coordinate<x:295, y:238, z:0.0>, B:Coordinate<x:294, y:237, z:0.0>, C:Coordinate<x:300, y:230, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:37.8460960232612, y:116.644387215037, z:116.478306677145>, B:Coordinate<x:70.2748657575694, y:117.526776256143, z:96.7250546922574>, C:Coordinate<x:71.9875524785094, y:116.644387215037, z:99.0823657303902>> => Triangle<A:Coordinate<x:294, y:237, z:0.0>, B:Coordinate<x:298, y:229, z:0.0>, C:Coordinate<x:300, y:230, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:37.8460960232612, y:116.644387215037, z:116.478306677145>, B:Coordinate<x:36.9456833287498, y:117.526776256143, z:113.707121350584>, C:Coordinate<x:70.2748657575694, y:117.526776256143, z:96.7250546922574>> => Triangle<A:Coordinate<x:294, y:237, z:0.0>, B:Coordinate<x:292, y:236, z:0.0>, C:Coordinate<x:298, y:229, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:36.9456833287498, y:117.526776256143, z:113.707121350584>, B:Coordinate<x:68.8276726145903, y:118.406110198166, z:94.733164214831>, C:Coordinate<x:70.2748657575694, y:117.526776256143, z:96.7250546922574>> => Triangle<A:Coordinate<x:292, y:236, z:0.0>, B:Coordinate<x:296, y:228, z:0.0>, C:Coordinate<x:298, y:229, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:36.9456833287498, y:117.526776256143, z:113.707121350584>, B:Coordinate<x:36.1848488682402, y:118.406110198166, z:111.365513656957>, C:Coordinate<x:68.8276726145903, y:118.406110198166, z:94.733164214831>> => Triangle<A:Coordinate<x:292, y:236, z:0.0>, B:Coordinate<x:290, y:236, z:0.0>, C:Coordinate<x:296, y:228, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:36.1848488682402, y:118.406110198166, z:111.365513656957>, B:Coordinate<x:68.1830892659269, y:119.0, z:93.8459713474939>, C:Coordinate<x:68.8276726145903, y:118.406110198166, z:94.733164214831>> => Triangle<A:Coordinate<x:290, y:236, z:0.0>, B:Coordinate<x:295, y:228, z:0.0>, C:Coordinate<x:296, y:228, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:36.1848488682402, y:118.406110198166, z:111.365513656957>, B:Coordinate<x:35.8459713474939, y:119.0, z:110.322555890238>, C:Coordinate<x:68.1830892659269, y:119.0, z:93.8459713474939>> => Triangle<A:Coordinate<x:290, y:236, z:0.0>, B:Coordinate<x:289, y:235, z:0.0>, C:Coordinate<x:295, y:228, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:35.8459713474939, y:119.0, z:110.322555890238>, B:Coordinate<x:68.0963690240361, y:122.35592766776, z:93.7266111744166>, C:Coordinate<x:68.1830892659269, y:119.0, z:93.8459713474939>> => Triangle<A:Coordinate<x:289, y:235, z:0.0>, B:Coordinate<x:297, y:229, z:0.0>, C:Coordinate<x:295, y:228, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:35.8459713474939, y:119.0, z:110.322555890238>, B:Coordinate<x:35.8003798182814, y:122.35592766776, z:110.182239591346>, C:Coordinate<x:68.0963690240361, y:122.35592766776, z:93.7266111744166>> => Triangle<A:Coordinate<x:289, y:235, z:0.0>, B:Coordinate<x:291, y:236, z:0.0>, C:Coordinate<x:297, y:229, z:0.0>>
2023-11-25 21:57:13,431 logger       DEBUG    Triangle<A:Coordinate<x:35.8003798182814, y:122.35592766776, z:110.182239591346>, B:Coordinate<x:67.7649020946022, y:130.559337341636, z:93.2703860855097>, C:Coordinate<x:68.0963690240361, y:122.35592766776, z:93.7266111744166>> => Triangle<A:Coordinate<x:291, y:236, z:0.0>, B:Coordinate<x:299, y:231, z:0.0>, C:Coordinate<x:297, y:229, z:0.0>>
2023-11-25 21:57:13,432 logger       DEBUG    Triangle<A:Coordinate<x:35.8003798182814, y:122.35592766776, z:110.182239591346>, B:Coordinate<x:35.6261173408394, y:130.559337341636, z:109.645914833375>, C:Coordinate<x:67.7649020946022, y:130.559337341636, z:93.2703860855097>> => Triangle<A:Coordinate<x:291, y:236, z:0.0>, B:Coordinate<x:293, y:238, z:0.0>, C:Coordinate<x:299, y:231, z:0.0>>
2023-11-25 21:57:13,432 logger       DEBUG    Triangle<A:Coordinate<x:35.6261173408394, y:130.559337341636, z:109.645914833375>, B:Coordinate<x:66.8890100338212, y:141.884783181632, z:92.0648240887665>, C:Coordinate<x:67.7649020946022, y:130.559337341636, z:93.2703860855097>> => Triangle<A:Coordinate<x:293, y:238, z:0.0>, B:Coordinate<x:302, y:234, z:0.0>, C:Coordinate<x:299, y:231, z:0.0>>
2023-11-25 21:57:13,432 logger       DEBUG    Triangle<A:Coordinate<x:35.6261173408394, y:130.559337341636, z:109.645914833375>, B:Coordinate<x:35.1656336336287, y:141.884783181632, z:108.228691708556>, C:Coordinate<x:66.8890100338212, y:141.884783181632, z:92.0648240887665>> => Triangle<A:Coordinate<x:293, y:238, z:0.0>, B:Coordinate<x:296, y:241, z:0.0>, C:Coordinate<x:302, y:234, z:0.0>>
